student_id;taxi_id;weekday;longitude;latitude;cluster;iscore;id_vertice
369584;10032;0;0.0;39.9226077;-1;-1;5201
369584;10032;0;0.0;39.9180126;-1;-1;22188
369584;10032;0;0.0;39.9180126;-1;-1;22188
369584;10032;0;0.0;39.88965;-1;-1;29236
369584;10032;0;0.0;39.8884348;-1;-1;5172
369584;10032;0;0.0;39.8386831;-1;-1;26269
369584;10032;0;0.0;39.8386831;-1;-1;26269
369584;10035;0;0.0;39.8818596;-1;-1;4675
369584;10035;0;0.0;39.8879118;-1;-1;4682
369584;10035;0;0.0;39.8956991;-1;-1;8631
369584;10035;0;0.0;39.9049606;-1;-1;8634
369584;10035;0;0.0;39.9017774;-1;-1;4102
369584;10036;0;0.0;40.1368907;-1;-1;40069
369584;10036;0;0.0;40.1368907;-1;-1;40069
369584;10036;0;0.0;40.1368907;-1;-1;40069
369584;10038;0;0.0;39.8017876;-1;-1;10895
369584;10038;0;0.0;39.8122504;-1;-1;24789
369584;10040;0;0.0;39.5555665;-1;-1;30141
369584;10040;0;0.0;39.5555665;-1;-1;30141
369584;10040;0;0.0;39.5555665;-1;-1;30141
369584;10040;0;0.0;39.5555665;-1;-1;30141
369584;10040;0;0.0;39.5814744;-1;-1;39406
369584;10041;0;0.0;39.9073368;-1;-1;6725
369584;10041;0;0.0;39.9073368;-1;-1;6725
369584;10041;0;0.0;39.9128799;-1;-1;1120
369584;10041;0;0.0;39.9118761;-1;-1;515
369584;10041;0;0.0;39.9118761;-1;-1;515
369584;10041;0;0.0;39.9071617;-1;-1;19770
369584;10041;0;0.0;39.908079;-1;-1;22869
369584;10041;0;0.0;39.9080567;-1;-1;2961
369584;10041;0;0.0;39.9084083;-1;-1;19786
369584;10045;0;0.0;40.1803003;-1;-1;36628
369584;10045;0;0.0;40.1754428;-1;-1;36633
369584;10047;0;0.0;39.9486044;-1;-1;26302
369584;10047;0;0.0;39.9486044;-1;-1;26302
369584;10047;0;0.0;39.9486044;-1;-1;26302
369584;10047;0;0.0;39.9486044;-1;-1;26302
369584;10047;0;0.0;39.9486044;-1;-1;26302
369584;10047;0;0.0;39.9486044;-1;-1;26302
369584;10048;0;0.0;39.8995875;-1;-1;32373
369584;10048;0;0.0;39.8959518;-1;-1;3457
369584;10048;0;0.0;39.8949027;-1;-1;25707
369584;10048;0;0.0;39.8956723;-1;-1;3160
369584;10048;0;0.0;39.8956723;-1;-1;3160
369584;10048;0;0.0;39.8956723;-1;-1;3160
369584;10048;0;0.0;39.8956723;-1;-1;3160
369584;10048;0;0.0;39.8956723;-1;-1;3160
369584;10048;0;0.0;39.8956723;-1;-1;3160
369584;10048;0;0.0;39.8971103;-1;-1;3155
369584;10048;0;0.0;39.8975671;-1;-1;2805
369584;10049;0;0.0;39.8268823;-1;-1;23498
369584;10049;0;0.0;39.8268823;-1;-1;23498
369584;10049;0;0.0;39.8268823;-1;-1;23498
369584;10049;0;0.0;39.8268823;-1;-1;23498
369584;10049;0;0.0;39.8268823;-1;-1;23498
369584;10049;0;0.0;39.8268823;-1;-1;23498
369584;10049;0;0.0;39.8268823;-1;-1;23498
369584;1005;0;0.0;39.970586;-1;-1;373
369584;1005;0;0.0;39.9750112;-1;-1;6024
369584;1005;0;0.0;39.976464;-1;-1;6026
369584;10050;0;0.0;39.914533;-1;-1;37962
369584;10050;0;0.0;39.9146868;-1;-1;29699
369584;10050;0;0.0;39.9146308;-1;-1;29720
369584;10050;0;0.0;39.9147366;-1;-1;29717
369584;10050;0;0.0;39.9160261;-1;-1;11446
369584;10050;0;0.0;39.9158192;-1;-1;22978
369584;10050;0;0.0;39.9149246;-1;-1;11440
369584;10050;0;0.0;39.9154225;-1;-1;4789
369584;10050;0;0.0;39.9146168;-1;-1;11434
369584;10050;0;0.0;39.9151019;-1;-1;28291
369584;10050;0;0.0;39.9094218;-1;-1;11430
369584;10050;0;0.0;39.9087159;-1;-1;11374
369584;10051;0;0.0;39.9221546;-1;-1;26750
369584;10051;0;0.0;39.9109173;-1;-1;15669
369584;10051;0;0.0;39.9058644;-1;-1;7651
369584;10051;0;0.0;39.9155031;-1;-1;27686
369584;10051;0;0.0;39.9258183;-1;-1;4092
369584;10055;0;0.0;40.1400393;-1;-1;18648
369584;10055;0;0.0;40.1439976;-1;-1;38983
369584;10055;0;0.0;40.1509569;-1;-1;38986
369584;10055;0;0.0;40.1275661;-1;-1;39205
369584;10055;0;0.0;40.1506221;-1;-1;39137
369584;10055;0;0.0;40.1502584;-1;-1;39129
369584;10055;0;0.0;40.1436233;-1;-1;39208
369584;10055;0;0.0;40.1414378;-1;-1;8108
369584;10055;0;0.0;40.1413567;-1;-1;8109
369584;10055;0;0.0;40.0936691;-1;-1;39130
369584;10055;0;0.0;40.072415;-1;-1;37050
369584;10058;0;0.0;39.9695585;-1;-1;7377
369584;10060;0;0.0;39.8868887;-1;-1;7191
369584;10060;0;0.0;39.8855238;-1;-1;5871
369584;10060;0;0.0;39.8855238;-1;-1;5871
369584;10060;0;0.0;39.8824442;-1;-1;4830
369584;10060;0;0.0;39.8831967;-1;-1;4826
369584;10060;0;0.0;39.8851719;-1;-1;28253
369584;10060;0;0.0;39.8832125;-1;-1;3684
369584;10060;0;0.0;39.8805653;-1;-1;35027
369584;10060;0;0.0;39.8805653;-1;-1;35027
369584;10061;0;0.0;39.924043;-1;-1;31314
369584;10061;0;0.0;39.924946;-1;-1;31320
369584;10061;0;0.0;39.9335865;-1;-1;1325
369584;10061;0;0.0;39.9456217;-1;-1;19093
369584;10061;0;0.0;39.9511167;-1;-1;6389
369584;10061;0;0.0;39.95545;-1;-1;6756
369584;10061;0;0.0;39.9511167;-1;-1;6389
369584;10061;0;0.0;39.9589031;-1;-1;35265
369584;10061;0;0.0;39.9598871;-1;-1;35266
369584;10061;0;0.0;39.9525618;-1;-1;22175
369584;10061;0;0.0;39.9436046;-1;-1;22178
369584;10062;0;0.0;39.9531848;-1;-1;7311
369584;10062;0;0.0;39.9554824;-1;-1;4083
369584;10062;0;0.0;39.9562843;-1;-1;9854
369584;10062;0;0.0;39.966003;-1;-1;36837
369584;10062;0;0.0;39.9660637;-1;-1;30797
369584;10062;0;0.0;39.9660637;-1;-1;30797
369584;10062;0;0.0;39.9660637;-1;-1;30797
369584;10062;0;0.0;39.9660637;-1;-1;30797
369584;10062;0;0.0;39.9660637;-1;-1;30797
369584;10062;0;0.0;39.9660637;-1;-1;30797
369584;10062;0;0.0;39.9660637;-1;-1;30797
369584;10062;0;0.0;39.9598375;-1;-1;21485
369584;10063;0;0.0;39.9216384;-1;-1;24819
369584;10063;0;0.0;39.9289539;-1;-1;29442
369584;10063;0;0.0;39.9289539;-1;-1;29442
369584;10063;0;0.0;39.9335143;-1;-1;4426
369584;10063;0;0.0;39.9310155;-1;-1;24834
369584;10063;0;0.0;39.9263856;-1;-1;24831
369584;10063;0;0.0;39.9169027;-1;-1;450
369584;10063;0;0.0;39.9058815;-1;-1;25966
369584;10064;0;0.0;40.0040115;-1;-1;5257
369584;10064;0;0.0;40.0040115;-1;-1;5257
369584;10064;0;0.0;40.0100494;-1;-1;22049
369584;10064;0;0.0;40.0100494;-1;-1;22049
369584;10064;0;0.0;40.01018;-1;-1;30683
369584;10064;0;0.0;39.9938623;-1;-1;31467
369584;10064;0;0.0;39.9973595;-1;-1;28145
369584;10064;0;0.0;39.991316;-1;-1;30708
369584;10065;0;0.0;40.0247297;-1;-1;16550
369584;10065;0;0.0;40.0247297;-1;-1;16550
369584;10065;0;0.0;40.0247297;-1;-1;16550
369584;10067;0;0.0;39.6733514;-1;-1;38338
369584;10067;0;0.0;39.6733514;-1;-1;38338
369584;10067;0;0.0;39.6733514;-1;-1;38338
369584;10067;0;0.0;39.7175344;-1;-1;38335
369584;10067;0;0.0;39.7175344;-1;-1;38335
369584;10067;0;0.0;39.7495697;-1;-1;35309
369584;10067;0;0.0;39.7495697;-1;-1;35309
369584;10067;0;0.0;39.7542957;-1;-1;35312
369584;10067;0;0.0;39.7445034;-1;-1;8285
369584;10067;0;0.0;39.7495388;-1;-1;8279
369584;10067;0;0.0;39.7542077;-1;-1;20027
369584;10067;0;0.0;39.7607458;-1;-1;2731
369584;10067;0;0.0;39.785877;-1;-1;34477
369584;10068;0;0.0;39.905951;-1;-1;19682
369584;10068;0;0.0;39.9062841;-1;-1;22144
369584;10068;0;0.0;39.9062771;-1;-1;20958
369584;10068;0;0.0;39.9061646;-1;-1;31241
369584;10068;0;0.0;39.9046521;-1;-1;24992
369584;10068;0;0.0;39.8992348;-1;-1;26744
369584;10068;0;0.0;39.8992348;-1;-1;26744
369584;10068;0;0.0;39.8991568;-1;-1;15719
369584;10069;0;0.0;39.9509281;-1;-1;2742
369584;10069;0;0.0;39.9464298;-1;-1;2745
369584;10069;0;0.0;39.9381956;-1;-1;16173
369584;10069;0;0.0;39.9373292;-1;-1;23408
369584;10069;0;0.0;39.9373538;-1;-1;24654
369584;10069;0;0.0;39.9562843;-1;-1;9854
369584;10069;0;0.0;39.9565594;-1;-1;7354
369584;10070;0;0.0;39.934542;-1;-1;21776
369584;10070;0;0.0;39.9327661;-1;-1;31178
369584;10070;0;0.0;39.9280722;4;1;28885
369584;10070;0;0.0;39.9220074;-1;-1;28886
369584;10070;0;0.0;39.9153926;-1;-1;25791
369584;10070;0;0.0;39.921532;-1;-1;25782
369584;10070;0;0.0;39.9269085;-1;-1;25786
369584;10070;0;0.0;39.9323537;-1;-1;25773
369584;10070;0;0.0;39.9323537;-1;-1;25773
369584;10072;0;0.0;40.0118918;-1;-1;19846
369584;10072;0;0.0;40.0118918;-1;-1;19846
369584;10072;0;0.0;40.0118918;-1;-1;19846
369584;10072;0;0.0;40.0118918;-1;-1;19846
369584;10072;0;0.0;40.0161164;-1;-1;13360
369584;10073;0;0.0;39.8886012;-1;-1;9009
369584;10073;0;0.0;39.8886012;-1;-1;9009
369584;10073;0;0.0;39.8886012;-1;-1;9009
369584;10073;0;0.0;39.8886012;-1;-1;9009
369584;10073;0;0.0;39.8886012;-1;-1;9009
369584;10073;0;0.0;39.884662;-1;-1;9906
369584;10073;0;0.0;39.884662;-1;-1;9906
369584;10073;0;0.0;39.8857601;-1;-1;23111
369584;10073;0;0.0;39.8925564;-1;-1;29418
369584;10073;0;0.0;39.8925564;-1;-1;29418
369584;10073;0;0.0;39.8966757;-1;-1;199
369584;10073;0;0.0;39.8966757;-1;-1;199
369584;10073;0;0.0;39.9199648;-1;-1;26899
369584;10073;0;0.0;39.9199648;-1;-1;26899
369584;10074;0;0.0;40.0734815;-1;-1;37570
369584;10074;0;0.0;40.0734815;-1;-1;37570
369584;10074;0;0.0;40.0734815;-1;-1;37570
369584;10074;0;0.0;40.0766608;-1;-1;13316
369584;10074;0;0.0;40.0791659;-1;-1;13321
369584;10074;0;0.0;40.0791659;-1;-1;13321
369584;10074;0;0.0;40.0791659;-1;-1;13321
369584;10074;0;0.0;40.0791659;-1;-1;13321
369584;10074;0;0.0;40.0791659;-1;-1;13321
369584;10074;0;0.0;40.0791659;-1;-1;13321
369584;10074;0;0.0;40.0791659;-1;-1;13321
369584;10077;0;0.0;39.8830951;-1;-1;4838
369584;10077;0;0.0;39.8831485;-1;-1;4824
369584;10077;0;0.0;39.8874852;-1;-1;2796
369584;10077;0;0.0;39.9032058;-1;-1;25687
369584;10077;0;0.0;39.9032058;-1;-1;25687
369584;10077;0;0.0;39.9030855;-1;-1;15278
369584;10077;0;0.0;39.9030855;-1;-1;15278
369584;10077;0;0.0;39.9150929;-1;-1;3994
369584;10078;0;0.0;39.8683668;-1;-1;5930
369584;10078;0;0.0;39.8683668;-1;-1;5930
369584;10078;0;0.0;39.8683668;-1;-1;5930
369584;10078;0;0.0;39.8633959;-1;-1;31502
369584;10078;0;0.0;39.8633959;-1;-1;31502
369584;10079;0;0.0;39.9014315;-1;-1;3452
369584;10079;0;0.0;39.9028482;-1;-1;3440
369584;10079;0;0.0;39.906726;-1;-1;25811
369584;10079;0;0.0;39.9120502;-1;-1;30864
369584;10079;0;0.0;39.9190759;-1;-1;520
369584;10079;0;0.0;39.9190759;-1;-1;520
369584;10079;0;0.0;39.9205389;-1;-1;519
369584;10079;0;0.0;39.9255997;-1;-1;30870
369584;10079;0;0.0;39.9255997;-1;-1;30870
369584;10079;0;0.0;39.9195294;-1;-1;35096
369584;10084;0;0.0;39.9458014;-1;-1;35232
369584;10084;0;0.0;39.9341721;-1;-1;23412
369584;10084;0;0.0;39.9283617;-1;-1;19460
369584;10084;0;0.0;39.9131051;-1;-1;31656
369584;10084;0;0.0;39.8966005;-1;-1;14407
369584;10086;0;0.0;39.9693167;-1;-1;21519
369584;10086;0;0.0;39.9580911;-1;-1;21615
369584;10086;0;0.0;40.0041474;-1;-1;29809
369584;10086;0;0.0;40.0385142;-1;-1;26373
369584;10087;0;0.0;39.9337187;-1;-1;17736
369584;10087;0;0.0;39.9262662;-1;-1;17146
369584;10087;0;0.0;39.9345228;-1;-1;796
369584;10087;0;0.0;39.9566118;-1;-1;28874
369584;10088;0;0.0;39.9533201;-1;-1;35969
369584;10088;0;0.0;39.9533201;-1;-1;35969
369584;10088;0;0.0;39.9531683;-1;-1;35962
369584;10088;0;0.0;39.9531683;-1;-1;35962
369584;10088;0;0.0;39.9531683;-1;-1;35962
369584;10088;0;0.0;39.9531683;-1;-1;35962
369584;10088;0;0.0;39.9531683;-1;-1;35962
369584;10089;0;0.0;39.9871845;-1;-1;7898
369584;10089;0;0.0;39.987254;-1;-1;30738
369584;10089;0;0.0;39.9849425;-1;-1;30072
369584;10089;0;0.0;39.9819093;-1;-1;30842
369584;10089;0;0.0;39.9608531;-1;-1;19026
369584;10089;0;0.0;39.9586053;-1;-1;32918
369584;10089;0;0.0;39.9464395;-1;-1;22533
369584;10089;0;0.0;39.9403897;-1;-1;22544
369584;10089;0;0.0;39.9323044;-1;-1;25814
369584;10089;0;0.0;39.9324558;-1;-1;495
369584;10089;0;0.0;39.9324558;-1;-1;495
369584;10090;0;0.0;39.881478;-1;-1;9904
369584;10090;0;0.0;39.880465;-1;-1;18183
369584;10090;0;0.0;39.8833065;-1;-1;9874
369584;10090;0;0.0;39.8833065;-1;-1;9874
369584;10090;0;0.0;39.8938532;-1;-1;25883
369584;10090;0;0.0;39.8955574;-1;-1;24867
369584;10090;0;0.0;39.8955574;-1;-1;24867
369584;10090;0;0.0;39.9037481;-1;-1;15549
369584;10090;0;0.0;39.9097605;-1;-1;232
369584;10090;0;0.0;39.9097605;-1;-1;232
369584;10090;0;0.0;39.9062377;-1;-1;19680
369584;10090;0;0.0;39.8947535;-1;-1;3904
369584;10091;0;0.0;39.9187527;-1;-1;29680
369584;10091;0;0.0;39.9526323;-1;-1;31423
369584;10091;0;0.0;39.9537829;-1;-1;28877
369584;10091;0;0.0;39.9492486;-1;-1;28867
369584;10091;0;0.0;39.9488879;-1;-1;3430
369584;10092;0;0.0;39.8734114;-1;-1;14614
369584;10092;0;0.0;39.887663;-1;-1;3581
369584;10092;0;0.0;39.887663;-1;-1;3581
369584;10092;0;0.0;39.8938414;-1;-1;14400
369584;10092;0;0.0;39.8984336;-1;-1;23357
369584;10092;0;0.0;39.9032782;-1;-1;3970
369584;10094;0;0.0;40.0371799;-1;-1;2332
369584;10094;0;0.0;40.0386075;-1;-1;1972
369584;10094;0;0.0;40.0355316;-1;-1;4397
369584;10094;0;0.0;40.0288281;-1;-1;27955
369584;10094;0;0.0;40.0324506;-1;-1;23222
369584;10094;0;0.0;40.0350644;-1;-1;1967
369584;10094;0;0.0;40.0350644;-1;-1;1967
369584;10094;0;0.0;40.0343445;-1;-1;4381
369584;10094;0;0.0;40.0291278;-1;-1;27957
369584;10094;0;0.0;40.0282508;-1;-1;4395
369584;10094;0;0.0;40.0243775;-1;-1;581
369584;10094;0;0.0;40.0139949;-1;-1;12154
369584;10095;0;0.0;39.9588734;-1;-1;15151
369584;10095;0;0.0;39.9565026;-1;-1;7423
369584;10095;0;0.0;39.9513585;-1;-1;628
369584;10095;0;0.0;39.9507394;-1;-1;629
369584;10095;0;0.0;39.9507394;-1;-1;629
369584;10096;0;0.0;39.8019122;-1;-1;13659
369584;10096;0;0.0;39.8019122;-1;-1;13659
369584;10097;0;0.0;39.9157789;-1;-1;25596
369584;10097;0;0.0;39.9269748;5;1;32492
369584;10097;0;0.0;39.9269748;5;0;32492
369584;10097;0;0.0;39.9220589;-1;-1;32380
369584;10097;0;0.0;39.9254866;-1;-1;31611
369584;10097;0;0.0;39.9131786;-1;-1;413
369584;10097;0;0.0;39.9027357;-1;-1;3690
369584;10098;0;0.0;39.9425723;-1;-1;16416
369584;10098;0;0.0;39.9425723;-1;-1;16416
369584;10098;0;0.0;39.9422577;-1;-1;3485
369584;10098;0;0.0;39.9422577;-1;-1;3485
369584;10098;0;0.0;39.9475547;-1;-1;17699
369584;10098;0;0.0;39.9475266;-1;-1;6177
369584;10098;0;0.0;39.9500944;-1;-1;7036
369584;10101;0;0.0;39.9311142;-1;-1;24863
369584;10101;0;0.0;39.9369506;-1;-1;24668
369584;10101;0;0.0;39.9371157;-1;-1;29605
369584;10101;0;0.0;39.9502465;-1;-1;25044
369584;10101;0;0.0;39.95546;-1;-1;24644
369584;10101;0;0.0;39.9675211;-1;-1;24939
369584;10101;0;0.0;39.9712105;-1;-1;24
369584;10102;0;0.0;39.8159758;-1;-1;19102
369584;10102;0;0.0;39.82469;-1;-1;10898
369584;10102;0;0.0;39.828208;-1;-1;19120
369584;10102;0;0.0;39.830782;-1;-1;26252
369584;10106;0;0.0;40.0644221;3;0;10092
369584;10106;0;0.0;40.0644221;3;0;10092
369584;10106;0;0.0;40.0644221;3;0;10092
369584;10106;0;0.0;40.0644221;3;0;10092
369584;10106;0;0.0;40.0644221;3;0;10092
369584;10106;0;0.0;40.0644221;3;0;10092
369584;10107;0;0.0;39.8575507;-1;-1;21786
369584;10107;0;0.0;39.8568988;-1;-1;21781
369584;10107;0;0.0;39.8558101;-1;-1;15363
369584;10107;0;0.0;39.8476953;-1;-1;29579
369584;10107;0;0.0;39.8862238;-1;-1;25856
369584;10107;0;0.0;39.8925564;-1;-1;29418
369584;10108;0;0.0;39.8764666;-1;-1;14558
369584;10108;0;0.0;39.8744197;-1;-1;8674
369584;10108;0;0.0;39.8733148;-1;-1;14668
369584;10108;0;0.0;39.8818499;-1;-1;23017
369584;10108;0;0.0;39.8850383;-1;-1;7870
369584;10109;0;0.0;39.8915238;-1;-1;3609
369584;10109;0;0.0;39.8887595;-1;-1;29600
369584;10109;0;0.0;39.8880843;-1;-1;25282
369584;10109;0;0.0;39.8914177;-1;-1;14384
369584;10111;0;0.0;39.8988392;-1;-1;220
369584;10111;0;0.0;39.9069684;-1;-1;1087
369584;10111;0;0.0;39.9068317;-1;-1;14092
369584;10111;0;0.0;39.9000108;-1;-1;22328
369584;10111;0;0.0;39.8993514;-1;-1;25339
369584;10111;0;0.0;39.8993514;-1;-1;25339
369584;10111;0;0.0;39.8989596;-1;-1;23362
369584;10111;0;0.0;39.8982301;-1;-1;14379
369584;10111;0;0.0;39.8980067;-1;-1;14395
369584;10112;0;0.0;39.8818493;-1;-1;14434
369584;10112;0;0.0;39.8850383;-1;-1;7870
369584;10112;0;0.0;39.8850383;-1;-1;7870
369584;10112;0;0.0;39.8925686;-1;-1;14315
369584;10122;0;0.0;39.9922512;-1;-1;28140
369584;10122;0;0.0;39.9942222;-1;-1;30956
369584;10122;0;0.0;39.9942222;-1;-1;30956
369584;10122;0;0.0;39.9942222;-1;-1;30956
369584;10122;0;0.0;39.9942222;-1;-1;30956
369584;10125;0;0.0;39.9268295;-1;-1;912
369584;10125;0;0.0;39.9219568;-1;-1;27823
369584;10125;0;0.0;39.9222382;-1;-1;25983
369584;10125;0;0.0;39.9226077;-1;-1;5201
369584;10125;0;0.0;39.9230728;-1;-1;29253
369584;10127;0;0.0;39.8606387;-1;-1;15420
369584;10127;0;0.0;39.8638949;-1;-1;4861
369584;10127;0;0.0;39.8568988;-1;-1;21781
369584;10128;0;0.0;40.1452008;-1;-1;39154
369584;10128;0;0.0;40.1452008;-1;-1;39154
369584;10128;0;0.0;40.1452008;-1;-1;39154
369584;10128;0;0.0;40.1452008;-1;-1;39154
369584;10128;0;0.0;40.1452008;-1;-1;39154
369584;10128;0;0.0;40.1452008;-1;-1;39154
369584;10128;0;0.0;40.1452008;-1;-1;39154
369584;10129;0;0.0;39.9847369;-1;-1;773
369584;10129;0;0.0;39.9847369;-1;-1;773
369584;10129;0;0.0;39.9847369;-1;-1;773
369584;10129;0;0.0;39.9838898;-1;-1;7124
369584;10129;0;0.0;39.9854854;-1;-1;24467
369584;10130;0;0.0;39.9380058;-1;-1;19212
369584;10130;0;0.0;39.9368125;-1;-1;19185
369584;10130;0;0.0;39.9268295;-1;-1;912
369584;10130;0;0.0;39.9218147;-1;-1;15556
369584;10130;0;0.0;39.9184032;-1;-1;19
369584;10130;0;0.0;39.9087515;-1;-1;7837
369584;10131;0;0.0;40.0333547;-1;-1;27964
369584;10131;0;0.0;40.0333547;-1;-1;27964
369584;10131;0;0.0;40.0333547;-1;-1;27964
369584;10131;0;0.0;40.0333547;-1;-1;27964
369584;10131;0;0.0;40.0354378;-1;-1;1731
369584;10131;0;0.0;40.0368224;-1;-1;1734
369584;10132;0;0.0;39.8895662;-1;-1;18544
369584;10132;0;0.0;39.8895662;-1;-1;18544
369584;10132;0;0.0;39.8895662;-1;-1;18544
369584;10132;0;0.0;39.8895662;-1;-1;18544
369584;10132;0;0.0;39.8910333;-1;-1;737
